Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15
20,0.1333197963770778,0.05359378315523,0.7445123330569494,0.6978775145649945,0.0819105365211203,Male,22,0.9912193203072046,0.0193749858827984,0.7328373992011719,0.1216628775698188,0.9164675779763948,0.6090757840028018,0.2081185709839111,0.4897527287350366,0.2340748642067996,0.2315839072335056,0.9576774493795056,0.7307135380163914,0.8947056195056909,0.9852886777517428,0.798613148265836
54,0.324986986539489,0.9447987178396648,0.359813501939601,0.5720425657309701,0.2468648365636159,Other,27,0.1509602081381313,0.4284065583081138,0.1922743420765222,0.8405026097360426,0.0258094858629811,0.445627223418456,0.8234965737067246,0.0649678802409604,0.328777253682166,0.8353037512447702,0.3569632167696169,0.859896469229411,0.1705319978518745,0.385934642653624,0.4869006862272633
28,0.8815395843810406,0.507005378744316,0.7793896626703551,0.1178840683830282,0.1157302605238005,Female,39,0.1587853318088433,0.2670741345828682,0.8051655643237969,0.286144427646691,0.7071354958004915,0.6891433924800977,0.6060681006845319,0.2141978869501686,0.8230593814457473,0.2811708928004541,0.2132373166487697,0.6159554818518127,0.1123561200875755,0.8384238454269796,0.4639968999900538
25,0.8774255069148824,0.7842936079358378,0.9532486861438918,0.3635918682424027,0.1134930146395523,Other,45,0.4896912869966697,0.704170011411716,0.3746333367892028,0.7225669519415612,0.3798766100678274,0.6895322656072944,0.3759258130961596,0.1446410123976804,0.3836036361670238,0.9368148915722332,0.5410787499675822,0.1728797044831649,0.048080070480424,0.0389877852740598,0.6859341876768628
36,0.960956829956237,0.3855869745873658,0.6630099479944626,0.3000208539805086,0.1708668093612247,Other,42,0.2728149717867532,0.5028595252648129,0.5371256725852268,0.8461339683880079,0.5443954991984506,0.9114568378361704,0.6582228212116217,0.4680259471550473,0.9057400177803308,0.6479793968153248,0.1254078808910621,0.3534493900343715,0.0228586446355055,0.2539762772260315,0.7006854273810573
44,0.571032795812171,0.0664924093631041,0.4763066635088568,0.8183287207923027,0.5255267807487747,Female,42,0.6751183947807426,0.6573862582447554,0.5916548697189763,0.0623043778941573,0.0631391540031505,0.5083062589567325,0.2852343035681809,0.785362185666517,0.0846766646868568,0.5488102089198633,0.1411313672030218,0.1614302131307234,0.7276216199492471,0.3071985748433166,0.4170137833460191
41,0.7963924853535063,0.5187652554370394,0.7091260508929095,0.2052838055280518,0.516224446891321,Other,42,0.2081190076243555,0.5509081715266219,0.3013318565017892,0.1178550992523048,0.6083981321362001,0.3882234750241262,0.2993700542178072,0.2719443720480018,0.6318280364184901,0.1571954346059625,0.8541074273011499,0.4434772509119496,0.4165215799660409,0.434428233357097,0.3380046756918193
23,0.3878064811827818,0.8832281197131955,0.1009066004668449,0.1614367600770735,0.2466539668643326,Other,38,0.5965424746960032,0.5165291468363321,0.1873138086591881,0.3157352906915276,0.6748504378223122,0.0841893199296004,0.1946023651741873,0.1825370872966231,0.0367932998670063,0.0493849846191983,0.967081590374273,0.8532485811879805,0.5221762546326644,0.1754321531643063,0.5930887396310105
30,0.7863639784076811,0.6150179182306716,0.2267120213926762,0.3225834356196688,0.5831701812865736,Female,54,0.675276737058676,0.9909850400674016,0.1373675092717934,0.9769001121682204,0.9333391341875972,0.3101906028200485,0.4716135401089517,0.8863434347355257,0.602587600760345,0.999114499747767,0.0746717644035404,0.827274737175777,0.1288660301438581,0.8961302893402915,0.5395875041275018
29,0.3506591852384159,0.7022613926790707,0.0437043764412601,0.8749418718631499,0.8246519248115963,Male,21,0.4727282080879343,0.1153257962671456,0.7472565620027691,0.029952751453126,0.8255526965323957,0.8771724650507536,0.0446930225650986,0.2996752511056881,0.5951291412969605,0.8801587983678457,0.7604375538776051,0.071015815848336,0.2978791418021611,0.1727358357150947,0.8825228535448382
22,0.7721351801462244,0.1704961776329572,0.0815369441320352,0.0017166416594677,0.8154004114061446,Female,38,0.957425924450984,0.2506283827312782,0.0324449685829143,0.5825883692832646,0.6789625326542195,0.4656303970440654,0.3422776473491706,0.2407247997324799,0.7702262639589851,0.5654469168318532,0.0366193380518331,0.1531573415683096,0.604622052150429,0.1574389925932048,0.5570543124572895
35,0.6499244659124377,0.8186314290532596,0.4354522114602499,0.3774401316718118,0.148205113427518,Male,24,0.9581210269515064,0.5454491543734828,0.75026541214147,0.2110607447749721,0.6820167649739836,0.0845169169330279,0.8745170484074968,0.5301029965915264,0.0158892479273752,0.8286490791770247,0.8323458500484363,0.905183020665561,0.1363919052898849,0.8917625006553492,0.8106296478103212
51,0.9118103694237814,0.924658417517608,0.2759029115641133,0.6405595429899457,0.9775253224690136,Female,19,0.484610839462127,0.2773924125415796,0.619685394814679,0.5478132492560751,0.1878522232330081,0.6499340080423568,0.6452365972060528,0.4582629031641209,0.3150630879098913,0.1682735072071025,0.1707514758518133,0.615618867550846,0.0556933539811949,0.9629143049114351,0.7901355283493088
12,0.089620013657889,0.2547601073855674,0.1195208693611977,0.9878264533689242,0.0405951128979852,Male,28,0.6903284837270297,0.3952211086630767,0.3937362327517237,0.5351591631158614,0.0884284938819329,0.6732997410241066,0.4280934378501174,0.1042342037052002,0.1569020407892299,0.1359344597351308,0.028777496032557,0.7683716877933241,0.6578987293589278,0.7474482751179947,0.882967158439327
10,0.1014864258902509,0.6497438770285872,0.674500515068849,0.2009213477605242,0.9207108372950364,Other,53,0.2427126971733582,0.569240363312647,0.000134766019024,0.0330767493993608,0.612248893931068,0.6507452980758293,0.0397175914322869,0.8643595475027768,0.1772103239591421,0.7065091235033795,0.4918441532290039,0.2531169968136214,0.3666346323647353,0.3019471108731592,0.2904917012030659
25,0.7446331282140115,0.4733646520806598,0.7402927036413787,0.4082912072088771,0.4634892522677638,Male,39,0.4910442293042198,0.9311358171470484,0.5287080635405471,0.9722135865574784,0.4615928886835818,0.4172207794784458,0.1217699400893126,0.9117639627052166,0.990592323328732,0.4304591261013655,0.980306331226092,0.1057019187903451,0.1816889515303528,0.2433291719812534,0.1162894285046374
33,0.0816332591609502,0.2799199297727357,0.0332121454583469,0.215060061212416,0.5336353796424221,Female,46,0.7889797038488403,0.4265980802794928,0.2891430308921892,0.0212000146397663,0.6035186741527556,0.4241426600059668,0.6240540543001951,0.2295743003733727,0.3124259153971503,0.7762132404131953,0.6992658928809335,0.7889661630036777,0.6252177844741631,0.1999419686874401,0.6354689849968123
27,0.3704616225308296,0.2259809690655444,0.4057765342304258,0.9111015514129752,0.4806287694978912,Female,41,0.1489107729839157,0.1634871469671818,0.4524590784099931,0.8047526521614301,0.0557783956337801,0.7346933422954539,0.9488365885089852,0.8891438216559112,0.2863568494208259,0.600100796606197,0.0236185411786561,0.743133259280418,0.7358075237225565,0.2513807161076365,0.0373689327663796
29,0.8768143269990172,0.8473692230056168,0.1915434306106995,0.7289332751276774,0.583636386843207,Female,26,0.4521920363070364,0.9030366418306672,0.9493883631904916,0.848324628491197,0.2778422326105185,0.1385083646030006,0.6675858773503558,0.1956488320401413,0.0381410638861029,0.502789827320213,0.5303121498113057,0.450972829394031,0.6837112732056372,0.2904768815338078,0.0912558613102202
15,0.1501240649089678,0.1354775500092259,0.664631678835073,0.4691129564520135,0.3241361570600655,Male,37,0.0925467951881797,0.3922221175349624,0.927511327936369,0.5702283688214826,0.6951817195014783,0.1847875420925778,0.7922455270556704,0.0727087501162431,0.2986025202826511,0.060927366417925,0.0273482390992798,0.3076245811364828,0.2198490916799045,0.4160478444491964,0.5383711674609768
32,0.4468205335653818,0.4350538315561544,0.205856953144798,0.5071279150354394,0.9323112854426066,Female,19,0.2355889054756075,0.0070128099463917,0.4360565227750466,0.4146447434437992,0.8348270714765561,0.9878564216471782,0.5760011664241022,0.6617398672041919,0.3606202640415143,0.1169917213581506,0.575477570344524,0.2124234401053661,0.4277263424863866,0.1972492441424259,0.3294378325992273
26,0.6460547194590943,0.7880933100778416,0.721167844253469,0.7336760214119549,0.361267341549735,Male,33,0.473036753466808,0.6518570998611453,0.5055318069489925,0.9850017889923802,0.1069680681414193,0.3138897518267962,0.0443476916645365,0.1540405305885883,0.6353704193184271,0.6931066929892201,0.8771132448928578,0.0733296722547025,0.660534809942791,0.4585931813879372,0.5219365479943716
13,0.9611881234467106,0.5153268054511471,0.3096123277347066,0.2836012292153648,0.7839080196991294,Other,60,0.3955064133794663,0.5347813151461305,0.0761874711826038,0.0731183082189923,0.1826669382079179,0.7773379819772733,0.8180053160199204,0.2768830648508542,0.4775130111360094,0.4385286849212334,0.274977760158124,0.2183274403160631,0.7199572527088232,0.4552865789745489,0.7049901118152795
22,0.2371000870709815,0.681625450609398,0.2737156513513686,0.4671509253067669,0.2971719278931242,Other,34,0.961692609558486,0.7956759494931515,0.2564736011532663,0.9403557377730792,0.8471106719485675,0.7964749384843426,0.8950739140379591,0.7745385403273686,0.9363867837651568,0.0199839453668221,0.3444073869802523,0.1420282218037648,0.5457579801411526,0.9515724969664406,0.9157919677310268
39,0.5747028597410575,0.8972701045837597,0.0342345280827843,0.5803892399613703,0.4027944016417476,Other,27,0.2727162510092404,0.4174822785502839,0.5407293922178635,0.6959695052292074,0.8460291053778105,0.9112763265076468,0.0839626006644672,0.3852353806014527,0.7741253795038918,0.7766684034179032,0.7439366595020556,0.098054252454347,0.062773147548345,0.4408666597160913,0.7885788892874507
55,0.701962361747665,0.3052859855792762,0.0798133364565425,0.7653429964505857,0.2097418836514176,Other,32,0.754795077681414,0.9195900836335772,0.9339681254080144,0.1024308727159036,0.415356751208077,0.1375822490927762,0.6738028141394924,0.7662159460949467,0.3754277698413862,0.7184392897270268,0.9677777237319732,0.5846494984400131,0.2833080048438839,0.8435626401683751,0.0611106040868809
22,0.8914010998362064,0.4113722815865305,0.5810578778334613,0.5916768487497126,0.495300913020679,Male,55,0.4998034179113414,0.4947117291797512,0.1791412271893742,0.7981937964557332,0.3989472475117623,0.8567694576702932,0.552926843468199,0.1105326562712875,0.6106070227673012,0.4810848152706675,0.3768355452671067,0.1014283454995934,0.0720559336537479,0.7363123225181049,0.0861258784849317
12,0.5130299601649089,0.7579854123683487,0.3055467331332188,0.2386735065130576,0.6375297733697617,Other,49,0.539645252201302,0.3370574850765588,0.6819119397413949,0.8955514838199827,0.2140053337288175,0.271110840266492,0.7143299823098281,0.5703918831708954,0.9080386678145744,0.3717764673420581,0.4541672272917113,0.2451857031348646,0.5814021017745363,0.7718026232628794,0.9287560124623572
25,0.2134826529594665,0.7114957658896186,0.8364003462932555,0.1373237647548399,0.2068881302093137,Male,57,0.1746277847220861,0.5523151545063959,0.2125962286439817,0.190170287722914,0.0063595154805394,0.1645679092775983,0.4959112457278117,0.7953151730376812,0.2109764631811485,0.3480762006281014,0.3876591229546505,0.120231418188595,0.9883548719665723,0.1009517806868793,0.4170998719118084
31,0.7756878134366983,0.8983854753074435,0.0413055236752216,0.9301619409633624,0.541428016161084,Other,26,0.8625674011643811,0.8679710806650739,0.8416930023489138,0.9796209510573244,0.2396723474538272,0.0327069740680757,0.0063571142089919,0.5329603976319347,0.2841082475580371,0.747704979634539,0.7441057113345001,0.1698862384771383,0.8869595521354513,0.2050016853912504,0.6464730723121749
10,0.2454662735890609,0.6040950427542753,0.1500289708778523,0.723271417853069,0.4358503328544553,Male,25,0.8960433891266132,0.1226614556132875,0.4701284771184981,0.2902452755583494,0.5510047879081188,0.0541902375872775,0.4544358569950135,0.592025574709328,0.0810185920706099,0.117736092630773,0.3422567605670732,0.7501404290936734,0.2736484598490509,0.4794942655407447,0.010097691751837
22,0.2777005611027425,0.4343228978542778,0.4521324847548432,0.8837237200656199,0.9685398164494,Male,23,0.5127266667216344,0.7432344954173453,0.9150100311106204,0.6065227454993859,0.8529308695349502,0.4201109498799399,0.4315084263796559,0.4961233671471565,0.0407561626856758,0.405400392711583,0.0183379804540038,0.6663377584646903,0.3748831129212506,0.0286960502203135,0.6417010962286148
20,0.8510143471779698,0.3676713462173424,0.6698919696296918,0.6597971101926483,0.598107502819235,Female,59,0.9663643086988356,0.6434415319329033,0.1339510914211983,0.6154755587160564,0.695285761949461,0.8906194186159443,0.1714991225759731,0.6618519535250512,0.2716759367345726,0.7295764017066131,0.8062572028665461,0.1682697388865511,0.0026085196357741,0.5074717925993376,0.297979253129891
41,0.8110663884289162,0.6018901567946718,0.9203906780675734,0.1216121726352711,0.9991927708292456,Female,31,0.0336009694302491,0.4778127873582326,0.6614643296464385,0.9213162726845384,0.9439484905266888,0.758534429218472,0.6055294312042754,0.7967593015837907,0.5820231958318623,0.7559570476640772,0.8262433290914014,0.2619013150418802,0.749699143454165,0.3641020472586104,0.1117095663403023
36,0.2238978565688412,0.180100741155935,0.6207132290771056,0.270537913157262,0.2104557628376988,Female,41,0.3689217747897023,0.2200685432606176,0.0868767119246022,0.970237130804002,0.1783031433046964,0.365777359898201,0.1075448955853261,0.6730778167699698,0.9018743827884736,0.0208470822317305,0.3098335503943952,0.0135026099491721,0.611633985596055,0.8281116338495673,0.2816799355505929
12,0.1535484628362206,0.2719377593397462,0.6884869058901331,0.5041969261933503,0.2327105974333241,Male,28,0.517118667731781,0.5405597342415445,0.6826745010803726,0.7917216912892759,0.8534859247636444,0.2466786325366496,0.6943748104825279,0.3418356623469918,0.4310135567146018,0.4436078125582819,0.9441047179756712,0.8059212877097918,0.381379125871651,0.336872890980914,0.7858537770203986
55,0.3792516100633414,0.5602716416811852,0.3256739333253592,0.0439154226606991,0.5059522889431927,Other,22,0.2460287465200636,0.3706077805804916,0.0099229079084788,0.052467592950017,0.1636520799796327,0.9350273254292596,0.7306314012545747,0.5455171885253691,0.2816003606314418,0.3654458232220325,0.5954618543022546,0.6298004108955858,0.9138469689470318,0.9617092872488374,0.6497054325060313
44,0.3784858482101015,0.51226991619325,0.0703345416584885,0.3051449501570665,0.8565250375892522,Female,29,0.0917247361648666,0.4772407899098544,0.8947745673196587,0.3565991777127208,0.7392806524289323,0.008159902537508,0.0691263558920495,0.1663680549768018,0.3817189926139006,0.345613699770893,0.956894120308876,0.2989438957198556,0.2059905998985322,0.6859820121482171,0.5316557807570789
48,0.901653856078646,0.3634549506936484,0.2426607449435436,0.6718635839550503,0.0608180600207829,Female,46,0.0196276641960057,0.2116140995880342,0.844386969263275,0.1962279769826688,0.6079776326274337,0.1809424137270051,0.6141807496411228,0.3424518233157135,0.9254830656790484,0.2655157314137057,0.1851231043271568,0.6199337134545455,0.5243467789992506,0.2014966217146415,0.951033466230516
45,0.4292811314575894,0.2745287984811413,0.0990418764018757,0.3074428522138013,0.6825356356202891,Female,52,0.2741318850328929,0.7493889192914056,0.9669674544141476,0.6570230278531568,0.8476019371364792,0.7040312938598955,0.4317717341721764,0.92118261869311,0.1891783363099974,0.1126455203829299,0.2615077774530713,0.9827416127162352,0.6800204409180034,0.8832844136980864,0.0595327539084418
45,0.1374954476713098,0.3355062452288062,0.7610355262397116,0.411186920656341,0.1395511987258147,Male,53,0.9821003228263276,0.2498570390223748,0.724284555230549,0.8215926258525241,0.2453326583826601,0.4133851601899939,0.3463859100573194,0.5175671687401404,0.8055884663844068,0.0210260106094174,0.6610475820972185,0.341470283487664,0.0276126734979146,0.8658895827374539,0.4474954988768695
36,0.4349673608180572,0.3528911192488667,0.2005487236633819,0.9080300565453032,0.9491940388123532,Other,42,0.2919768251630467,0.1828947342875471,0.5874686972913473,0.0636359750741292,0.0020683237289055,0.7488550789080569,0.3614690182729561,0.566248657565463,0.3414168934670688,0.4580284072578299,0.2979496221458444,0.8646752945656355,0.936025233351686,0.4667320450337958,0.5673748603199286
14,0.6979211016620814,0.6667044820104846,0.9333550532493012,0.2519934854415466,0.0593002850406921,Other,30,0.2697242182752777,0.9139681484024144,0.4260549718889378,0.7376984011916832,0.0340626431132137,0.319115827751445,0.3813723539151838,0.4237419976947998,0.7215949272183644,0.6156991988830149,0.1984479803486174,0.0170657738078895,0.5494741031765246,0.6846061868090839,0.2926458951111748
56,0.9443222911443234,0.3146914222100458,0.0391610477176308,0.3208054034774499,0.2660367618490282,Male,44,0.7296312495787948,0.4903922823778176,0.949629140373215,0.8806540825118623,0.9002253828383058,0.973366858702284,0.8980311357684835,0.9788597833179864,0.1131624315358066,0.8270598551601883,0.3879472981878079,0.8624236954477682,0.4187612808643447,0.4277223019349031,0.5301523681592666
17,0.2486867196629325,0.5630516341590206,0.3329525423613806,0.4971191390104715,0.3680410601489541,Male,38,0.7936452854587521,0.0183148102400484,0.5626593458680664,0.7438999473826028,0.4325666863517577,0.1320556864476679,0.7970910105659409,0.441485386064823,0.8450977966814757,0.8755710228423235,0.5883863517621359,0.4981982753123417,0.5308594063544861,0.9541821726379136,0.8392740981259624
60,0.2346267536773401,0.8939671697563406,0.0797501013604474,0.8052249125068588,0.8587475884638611,Female,32,0.3367105176474386,0.1956919403015147,0.9676378649984106,0.7230407550081553,0.6530838110654238,0.8317197841255349,0.6694000865501154,0.3503065289626836,0.4761146932208117,0.786874517152077,0.9912514362256964,0.8718697272237407,0.3050819952119269,0.0460166641371054,0.031746762171157
22,0.6249967833474462,0.0368876405055005,0.6763839226255267,0.3493974467103085,0.201358617600409,Female,26,0.7628272178964564,0.1029658656356005,0.924991060155968,0.6035072929119127,0.8753761963959014,0.2347577610489308,0.5929668739130747,0.164581481685646,0.2394546131047513,0.1732647019929347,0.8146324103316791,0.3478196708623887,0.0745753686231912,0.9171761669745302,0.7373141985472023
42,0.7038222631324306,0.4213254403103459,0.7064503537116649,0.7628163584478314,0.9537516267432178,Male,26,0.50479263271188,0.1580124946164791,0.7268105028436268,0.6329045978517448,0.2044106592387472,0.941012680774019,0.2430530327200604,0.1079135523762782,0.0973915895344232,0.5133352885289676,0.6563260683925404,0.4484483021940075,0.596799540606162,0.6021418153184211,0.6937574634537855
48,0.3766920335962771,0.7277563165917772,0.5011064955237826,0.031854035103071,0.2237613611139609,Male,19,0.3271064054479308,0.0299793824126053,0.14495879650866,0.1222371257386293,0.0098863135959315,0.1592253046401596,0.1222922079007562,0.6820181807767477,0.9100310245382932,0.6042507967916392,0.794679373803269,0.4758678175141823,0.8587934283204551,0.8009930825820941,0.8336303928831409
26,0.8464479240570897,0.2412588025417026,0.5994524829744211,0.8285533748380658,0.5753704940913786,Male,55,0.1011494314872145,0.0170945232954905,0.2434241038332357,0.61720283012479,0.0402488149566231,0.9052370862217692,0.7932724329061227,0.094923939771387,0.0409625406163285,0.461821830498148,0.4976390619919114,0.7811051280713243,0.2766469524665219,0.3211079281185194,0.1555456363885741
12,0.582635191508385,0.0338710003406654,0.356056368536654,0.6123524846996522,0.1345813799895462,Male,20,0.4161045276660879,0.7407042157615396,0.7392717832297456,0.0608146915694448,0.0183545695811543,0.9286961312247036,0.9385565073437994,0.8846497208994001,0.0043920476630803,0.3770168091984945,0.2782292577989854,0.461090138908458,0.5011056170375169,0.0863136733108371,0.457360957670756
31,0.0583065877384858,0.2840711492090929,0.1688650691940121,0.9632188940111164,0.6803589301708499,Female,60,0.9114430419940234,0.3382889762015549,0.6195797566803922,0.0406395968463263,0.7131940122434892,0.0693155667497462,0.5367657591720281,0.3813856551569515,0.488294295612883,0.9987121629907224,0.0607136718791094,0.4561985679123719,0.9237305176523783,0.7069214948401497,0.3109137139237421
13,0.3341571712846146,0.2168875580406534,0.3227777255649244,0.1831366544790007,0.073025352668364,Female,35,0.3459383702958543,0.1799170248211252,0.7030861505498547,0.0761945577835429,0.3339925427223829,0.5241799166026787,0.2807513339245669,0.1202475760301525,0.741178448863282,0.4696149191474722,0.7250724308113641,0.3868589252038857,0.4819568526073596,0.884967645763802,0.4332251689447222
56,0.0953890287845332,0.8172837298578552,0.7626253624406165,0.7138043485949154,0.0738887629216334,Female,45,0.5948361248735305,0.0501288152494581,0.9759938486929444,0.8727141445563356,0.343625102615936,0.964533818665983,0.0767470273439939,0.1808763809072817,0.3856197350319938,0.0886622333728435,0.1846319874044546,0.6815989303419148,0.2267666480816688,0.4404787157768539,0.1829985727300709
58,0.3564967102407013,0.5901500400024147,0.1625028734930437,0.2002642903484887,0.62625124403244,Male,36,0.4103922502974101,0.8892076576851048,0.2478875091690403,0.8651966334744506,0.1407832746973413,0.3084071463084842,0.1218454193012653,0.0743191148354127,0.5342243146766008,0.8468741585705267,0.1282914748597414,0.4180403881378313,0.7417204405737962,0.975897926079116,0.639582529796509
31,0.1497267226129587,0.6405673201269181,0.6239692422378734,0.9912680508478684,0.0396070265266556,Other,48,0.268379330274007,0.508635873365148,0.0718408806924411,0.6214442401944792,0.6207997722017241,0.7199407914104995,0.6958951642538224,0.3693799694416443,0.7565210005728831,0.0967891078022181,0.2656139175358435,0.6348028421612966,0.7010502763967538,0.9321845620270418,0.5049245543514909
35,0.7015246039395885,0.7776635472992971,0.356048367709658,0.9672553960838398,0.1332495430118656,Male,57,0.9514662002352576,0.432245287716293,0.8932873840644717,0.5413822762325631,0.2609266133264091,0.5371700494303199,0.5748114966711858,0.442162835181918,0.8163152765582099,0.5505634161263461,0.664271343011493,0.764711624130063,0.6595159954140116,0.244744831385043,0.9604913216636816
44,0.1488327847446843,0.2893828855888999,0.626379698532665,0.919281588054456,0.3113293357820353,Female,34,0.2704670461074339,0.5080701436972661,0.4085104286281285,0.0971301072170456,0.1033614923009752,0.174878716863861,0.0994411868225917,0.5837656946446891,0.6109731517686516,0.3501686495121868,0.3933759717700803,0.4057799042056124,0.1441824462060039,0.0560993441543834,0.6508193793781367
29,0.3926580592062185,0.6239279791088737,0.9626842221575294,0.5823669332384784,0.8818995109106436,Other,42,0.235581496297091,0.2127219691301092,0.3122749828654404,0.6183912366620136,0.7116815694889832,0.315944505434067,0.7689981664471247,0.2814668833453432,0.8902148239010311,0.0967217296103962,0.6536159217594224,0.0350551202154335,0.657807721980334,0.0025032785579196,0.2259901582951107
47,0.8411958009568314,0.8789496253590984,0.7978633325569623,0.7146035151018014,0.0265303010409319,Female,50,0.8862622374122452,0.0905838041454047,0.55629702373292,0.2159587828915331,0.0762981841850158,0.4013601788738125,0.936775031597908,0.6889681515653296,0.4767486255707722,0.4316429137196108,0.5580007104712608,0.6431846630184235,0.4050981605997004,0.6441906744907268,0.0686625637180589
23,0.7993045828274847,0.3648018520574316,0.7905503820912243,0.0441346716681306,0.7240471961788296,Female,36,0.0107455461013328,0.9906807557261657,0.4047896557580589,0.7919604373713102,0.1973571992573896,0.7312987565700095,0.5731698428150713,0.1811610679070837,0.5495348336940846,0.7481803373368687,0.9330937552720436,0.0476080934857944,0.5126775251450171,0.9748961366531584,0.2750756442063923
19,0.2821395408156816,0.9709576741816072,0.5112967172731426,0.2347723159657816,0.0609366365658954,Other,35,0.5315339637922116,0.2034900989539134,0.1551729371427442,0.542190081993119,0.3016808445900936,0.7634337020131636,0.6905103648859682,0.3311151057460713,0.9993185938862986,0.8140504225937634,0.902838613817192,0.5559230684101741,0.9840831114183296,0.6475522227496942,0.212431716496609
36,0.8811764945068052,0.7247937701193536,0.5824499381556008,0.5287629564341277,0.3113196069449553,Other,51,0.3581359732846476,0.6249951023648285,0.8301093591474427,0.3190205237925089,0.6675456032139673,0.0481985178539008,0.2231711707121412,0.1283639378244191,0.451503398811204,0.7478539850681051,0.8311068513321913,0.9719835123173212,0.8329370558104255,0.1332231342934665,0.5415378996952999
55,0.8238286126833506,0.997742366658792,0.4270535248957378,0.7336532394487004,0.2081493440179243,Female,34,0.6701087713639373,0.611166552639915,0.998595483569252,0.2539096043352132,0.4827019969612651,0.7455530242155154,0.7047310773437198,0.08469333412673,0.611625475066764,0.678534238741564,0.6504629720517845,0.5914809200468842,0.3670408244302965,0.7403469960248027,0.9306076933848176
30,0.80709714446621,0.9231541239010989,0.8721246681509274,0.8841308357709081,0.4147377027681465,Male,44,0.6142504678607048,0.8407087762330688,0.8650439321877479,0.835135508869972,0.905050873440189,0.3124260590886792,0.8871071342533741,0.4285857326424503,0.8516498462802667,0.1708651344546009,0.0014728224499777,0.4843811890562266,0.843382743009064,0.4380675458039272,0.2755492432495141
29,0.3475104168110984,0.2679806310526674,0.3170978593129158,0.6350296251027739,0.3749497360267516,Male,53,0.0018274700055491,0.053082985691203,0.2463136681635748,0.1296294209646674,0.9677839495142888,0.3078479900574454,0.1528778858049128,0.479105767394984,0.0388447135200272,0.0044423706366497,0.6247978390516215,0.082502042869114,0.039340720992144,0.7129057478904339,0.7761339279824891
48,0.5012760826381255,0.8694912199575344,0.3460239187308521,0.4771533399594939,0.5540316037919819,Female,55,0.8729888572119574,0.3792110819788589,0.6522017743099316,0.8683354415708326,0.4298340559040509,0.4082738184026535,0.1296568180453121,0.6922532730232926,0.891132990171696,0.2768171423735535,0.8279196686139165,0.2838889355292635,0.5672215598095149,0.8073785875226245,0.2790219749720278
43,0.6352542203952414,0.4723354314283756,0.6669992088488355,0.916185708138017,0.6216213911817826,Male,36,0.0934316496363082,0.445039237894968,0.2010953622372123,0.3370805219890594,0.5122365797673164,0.0248184653154109,0.2862069401610063,0.1692409466697693,0.3765955696068161,0.4007598001107921,0.9549861207629088,0.0606557035818797,0.1248177485028858,0.0524556351645326,0.1989146376826117
10,0.2543479892229429,0.7359522980148018,0.7064434521940454,0.6695478216660156,0.6875144784140088,Male,26,0.0760863486792789,0.5409834348675339,0.2889553900039718,0.7587269703645045,0.4778031460263542,0.2760258911305989,0.1677446978624903,0.3688750336864745,0.3946080685488869,0.2886109850582679,0.0955841681503205,0.1802323490085077,0.7521853111887404,0.6018061560792883,0.2420372246197639
28,0.5598229053706343,0.7127590111119644,0.8989617858171952,0.5937732057992271,0.3364469794643709,Male,21,0.1051823926081677,0.0768786375054368,0.7290913547286315,0.0404604880763378,0.8372332168003556,0.2491692381543255,0.6888820363582875,0.1966495620668473,0.7332746679631534,0.2925030833510371,0.6312591207569286,0.2883273877194636,0.263475956370848,0.192749891008125,0.4912667520754703
49,0.9338100851593896,0.8646149035621742,0.1379706648434958,0.1262023099877729,0.2805776180604479,Male,27,0.2745209073946817,0.5090159496594623,0.8393396799474014,0.8079092584852455,0.045578786158784,0.6512750813781925,0.1497096261873289,0.8716063863959757,0.8456337119495877,0.2236716135439928,0.5283834618499541,0.5450619580095243,0.9056653619858508,0.3655681579796357,0.870843558421282
35,0.761443663763004,0.9508700963800444,0.5781841006630128,0.946838862913935,0.7400736893220379,Male,28,0.6354338372381965,0.1024580368635071,0.3687969276135699,0.5551457327052581,0.2775026224169351,0.8643894082860174,0.0882127625442122,0.9537254112034628,0.3014112425165433,0.9833990452820148,0.3731144431278559,0.3407723903748534,0.3945093287912836,0.6880179112863787,0.0098753577229868
52,0.8141758343628183,0.9778979516418268,0.993148584217142,0.8950577697266664,0.668170318695471,Female,30,0.3400386966980321,0.9868729414246674,0.4183096678391932,0.874966866312608,0.3103550101537929,0.1610180644326453,0.1000543647108643,0.7161731170181593,0.5930851674483895,0.400752310578972,0.9760654326834158,0.8556100944394852,0.7204318579520737,0.3911274270828156,0.6284740925957307
42,0.6497750885708267,0.6499048330517376,0.5805953857718834,0.5922877473848448,0.2879360022681074,Male,44,0.6320290318467096,0.7215408892233149,0.5512487932329552,0.202417461889462,0.4859816088935311,0.9450765544732506,0.4483239028872823,0.6022760275821677,0.4961948257453722,0.2933543068138345,0.9108627987782504,0.9508218525431,0.180627180794303,0.407593825006073,0.956770053663223
39,0.1132582336779262,0.1510704084099617,0.2724178719379493,0.8262406750054926,0.0892637739412645,Other,35,0.5906243346382621,0.1150560331293055,0.9309179280086504,0.5595043226598779,0.9777192928247052,0.0507874383339301,0.4190094401206512,0.26044133798098,0.8059327753316284,0.5825610505248986,0.5340701093166375,0.150993751192157,0.85307011247321,0.5602704068300925,0.923239826893229
